id_code,firm,num_advisors,Role,level,amount
TL13,TL13_1,<25,Financial Advisor (New),9e5,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),9e5,0.37
PT5,PT5,< 25,Advisor,9e5,0.41
PB9,PB9_1,25-100,Advisor,9e5,0.41
PB7,PB7,25-100,Advisor,9e5,0.42
PT11,PT11,<25,Financial Advisor,9e5,0.42
AR2,AR2,> 100,Advisor,9e5,0.38
TR7,TR7,<25,Investment Representative,9e5,0.34
TR2,TR2,25-100,Financial Advisor,9e5,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,9e5,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,9e5,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,9e5,0.4
TR8,TR8,<25,Financial Advisor,9e5,0.37
AB5,AB5,<25,Financial Advisor,9e5,0.5
PB14,PB14,<25,Financial Consultant,9e5,0.3
TB5,TB5_1,<25,Wealth Advisor,9e5,0.42
AR7,AR7,25-100,Financial Advisor,9e5,0.41
TB6,TB6,<25,Financial Advisor,9e5,0.45
TB5,TB5_2,<25,Financial Advisor,9e5,0.35
TL9,TL9,<25,Registered Representative,9e5,0.45
PB8,PB8,25-100,Investment Client Advisor,9e5,0.38
PT3,PT3,25-100,Advisor,9e5,0.39
TT7,TT7,<25,Financial Advisor,9e5,0.47
GB1,GB1_1,> 100,Branch Advisor,9e5,0.39
GB1,GB1_2,> 100,Hub Advisor,9e5,0.39
GT1,GT1_1,> 100,Traditional Advisor,9e5,0.43
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,9e5,0.41
GL1,GL1,> 100,Advisor,9e5,0.38
TL7,TL7,25-100,Advisor,9e5,0.4
AB6,AB6,25-100,Advisor,9e5,0.35
AB4,AB4,25-100,Retail Investment Sales Officer,9e5,0.35
PT12,PT12,<25,Advisor,9e5,0.38
AT7,AT7_1,25-100,Full Commission Advisor,9e5,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",9e5,0.19
AB3,AB3,25-100,Financial Consultant,9e5,0.42
PT13,PT13,<25,Financial Advisor,9e5,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,9e5,0.37
AT2,AT2_1,> 100,Advisor,9e5,0.41
TL5,TL5,<25,Financial Advisor,9e5,0.45
AT6,AT6,> 100,Advisor,9e5,0.43
PR3,PR3,< 25,New Financial Advisor,9e5,0.45
PR2,PR2,25-100,Advisor,9e5,0.4
AT3,AT3_1,> 100,Branch Advisor,9e5,0.4
AT3,AT3_2,> 100,Centralized Advisor,9e5,0.44
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",9e5,0.35
AT1,AT1_2,> 100,Advisor,9e5,0.34
TL14,TL14_1,<25,Advisor,9e5,0.45
PR1,PR1,25-100,Advisor,9e5,0.39
PB1,PB1,< 25,Financial Advisor,9e5,0.34
TB7,TB7_1,< 25,New Financial Advisor,9e5,0.3
TB7,TB7_2,< 25,Financial Advisor,9e5,0.4
PB6,PB6,25-100,Retail Financial Consultant,9e5,0.43
AT5,AT5_1,25-100,Financial Consultant,9e5,0.36
AL3,AL3,25-100,Wealth Advisor,9e5,0.41
AT2,AT2_2,> 100,Senior Advisor,9e5,0.44
AR3,AR3,> 100,Senior Advisor,9e5,0.43
PB3,PB3_1,25-100,Senior Advisor,9e5,0.42
PB9,PB9_2,25-100,Senior Advisor,9e5,0.45
PR4,PR4,< 25,Financial Consultant II,9e5,0.38
AB2,AB2,25-100,Senior Investment Representative,9e5,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,9e5,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,9e5,0.41
TB5,TB5_3,< 25,Senior Financial Advisor,9e5,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,9e5,0.39
TB7,TB7_4,< 25,Private Financial Advisor,9e5,0.42
PB9,PB9_3,25-100,Independent Advisor,9e5,0.5
PB3,PB3_2,25-100,Independent Advisor,9e5,0.43
TL14,TL14_2,< 25,Independent Advisor,9e5,0.5
W,W_1,> 100,Advisor 0-5 Yrs,9e5,0.43
W,W_2,> 100,Advisor 5-7 Yrs,9e5,0.43
W,W_3,> 100,Advisor 7-9 Yrs,9e5,0.45
W,W_4,> 100,Advisor 9-15 Yrs,9e5,0.45
W,W_5,> 100,Advisor 15-19 Yrs,9e5,0.45
W,W_6,> 100,Advisor 20-25 Yrs,9e5,0.45
W,W_7,> 100,Advisor 25+ Yrs,9e5,0.45
GR1,GR1,> 100,Advisor,95e4,0.42
PT10,PT10,<25,Financial Advisor,95e4,0.39
TL13,TL13_1,<25,Financial Advisor (New),95e4,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),95e4,0.42
PT5,PT5,< 25,Advisor,95e4,0.41
PB9,PB9_1,25-100,Advisor,95e4,0.41
PB7,PB7,25-100,Advisor,95e4,0.42
PT11,PT11,<25,Financial Advisor,95e4,0.42
AR2,AR2,> 100,Advisor,95e4,0.38
TR7,TR7,<25,Investment Representative,95e4,0.34
TR2,TR2,25-100,Financial Advisor,95e4,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,95e4,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,95e4,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,95e4,0.4
TR8,TR8,<25,Financial Advisor,95e4,0.37
AB5,AB5,<25,Financial Advisor,95e4,0.5
PB14,PB14,<25,Financial Consultant,95e4,0.3
TB5,TB5_1,<25,Wealth Advisor,95e4,0.42
AR7,AR7,25-100,Financial Advisor,95e4,0.41
TB6,TB6,<25,Financial Advisor,95e4,0.45
TB5,TB5_2,<25,Financial Advisor,95e4,0.35
TL9,TL9,<25,Registered Representative,95e4,0.45
PB8,PB8,25-100,Investment Client Advisor,95e4,0.38
PT3,PT3,25-100,Advisor,95e4,0.39
TT7,TT7,<25,Financial Advisor,95e4,0.47
GB1,GB1_1,> 100,Branch Advisor,95e4,0.4
GB1,GB1_2,> 100,Hub Advisor,95e4,0.41
GT1,GT1_1,> 100,Traditional Advisor,95e4,0.43
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,95e4,0.41
GL1,GL1,> 100,Advisor,95e4,0.39
TL7,TL7,25-100,Advisor,95e4,0.4
AB6,AB6,25-100,Advisor,95e4,0.35
AB4,AB4,25-100,Retail Investment Sales Officer,95e4,0.35
PT12,PT12,<25,Advisor,95e4,0.38
AT7,AT7_1,25-100,Full Commission Advisor,95e4,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",95e4,0.19
AB3,AB3,25-100,Financial Consultant,95e4,0.42
PT13,PT13,<25,Financial Advisor,95e4,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,95e4,0.37
AT2,AT2_1,> 100,Advisor,95e4,0.41
TL5,TL5,<25,Financial Advisor,95e4,0.45
AT6,AT6,> 100,Advisor,95e4,0.43
PR3,PR3,< 25,New Financial Advisor,95e4,0.45
PR2,PR2,25-100,Advisor,95e4,0.4
AT3,AT3_1,> 100,Branch Advisor,95e4,0.4
AT3,AT3_2,> 100,Centralized Advisor,95e4,0.44
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",95e4,0.35
AT1,AT1_2,> 100,Advisor,95e4,0.34
TL14,TL14_1,<25,Advisor,95e4,0.45
PR1,PR1,25-100,Advisor,95e4,0.39
PB1,PB1,< 25,Financial Advisor,95e4,0.34
TB7,TB7_1,< 25,New Financial Advisor,95e4,0.3
TB7,TB7_2,< 25,Financial Advisor,95e4,0.4
PB6,PB6,25-100,Retail Financial Consultant,95e4,0.43
AT5,AT5_1,25-100,Financial Consultant,95e4,0.36
AL3,AL3,25-100,Wealth Advisor,95e4,0.41
AT2,AT2_2,> 100,Senior Advisor,95e4,0.44
AR3,AR3,> 100,Senior Advisor,95e4,0.43
PB3,PB3_1,25-100,Senior Advisor,95e4,0.42
PB9,PB9_2,25-100,Senior Advisor,95e4,0.45
PR4,PR4,< 25,Financial Consultant II,95e4,0.38
AB2,AB2,25-100,Senior Investment Representative,95e4,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,95e4,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,95e4,0.41
TB5,TB5_3,< 25,Senior Financial Advisor,95e4,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,95e4,0.39
TB7,TB7_4,< 25,Private Financial Advisor,95e4,0.42
PB9,PB9_3,25-100,Independent Advisor,95e4,0.5
PB3,PB3_2,25-100,Independent Advisor,95e4,0.43
TL14,TL14_2,< 25,Independent Advisor,95e4,0.5
W,W_1,> 100,Advisor 0-5 Yrs,95e4,0.43
W,W_2,> 100,Advisor 5-7 Yrs,95e4,0.43
W,W_3,> 100,Advisor 7-9 Yrs,95e4,0.45
W,W_4,> 100,Advisor 9-15 Yrs,95e4,0.45
W,W_5,> 100,Advisor 15-19 Yrs,95e4,0.45
W,W_6,> 100,Advisor 20-25 Yrs,95e4,0.45
W,W_7,> 100,Advisor 25+ Yrs,95e4,0.45
GR1,GR1,> 100,Advisor,1e6,0.42
PT10,PT10,<25,Financial Advisor,1e6,0.39
TL13,TL13_1,<25,Financial Advisor (New),1e6,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),1e6,0.42
PT5,PT5,< 25,Advisor,1e6,0.41
PB9,PB9_1,25-100,Advisor,1e6,0.41
PB7,PB7,25-100,Advisor,1e6,0.42
PT11,PT11,<25,Financial Advisor,1e6,0.42
AR2,AR2,> 100,Advisor,1e6,0.38
TR7,TR7,<25,Investment Representative,1e6,0.34
TR2,TR2,25-100,Financial Advisor,1e6,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,1e6,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,1e6,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,1e6,0.4
TR8,TR8,<25,Financial Advisor,1e6,0.38
AB5,AB5,<25,Financial Advisor,1e6,0.6
PB14,PB14,<25,Financial Consultant,1e6,0.3
TB5,TB5_1,<25,Wealth Advisor,1e6,0.42
AR7,AR7,25-100,Financial Advisor,1e6,0.41
TB6,TB6,<25,Financial Advisor,1e6,0.45
TB5,TB5_2,<25,Financial Advisor,1e6,0.35
TL9,TL9,<25,Registered Representative,1e6,0.45
PB8,PB8,25-100,Investment Client Advisor,1e6,0.41
PT3,PT3,25-100,Advisor,1e6,0.42
TT7,TT7,<25,Financial Advisor,1e6,0.48
GB1,GB1_1,> 100,Branch Advisor,1e6,0.4
GB1,GB1_2,> 100,Hub Advisor,1e6,0.41
GT1,GT1_1,> 100,Traditional Advisor,1e6,0.44
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,1e6,0.42
GL1,GL1,> 100,Advisor,1e6,0.39
TL7,TL7,25-100,Advisor,1e6,0.41
AB6,AB6,25-100,Advisor,1e6,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,1e6,0.35
PT12,PT12,<25,Advisor,1e6,0.38
AT7,AT7_1,25-100,Full Commission Advisor,1e6,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",1e6,0.19
AB3,AB3,25-100,Financial Consultant,1e6,0.44
PT13,PT13,<25,Financial Advisor,1e6,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,1e6,0.37
AT2,AT2_1,> 100,Advisor,1e6,0.42
TL5,TL5,<25,Financial Advisor,1e6,0.45
AT6,AT6,> 100,Advisor,1e6,0.45
PR3,PR3,< 25,New Financial Advisor,1e6,0.45
PR2,PR2,25-100,Advisor,1e6,0.42
AT3,AT3_1,> 100,Branch Advisor,1e6,0.41
AT3,AT3_2,> 100,Centralized Advisor,1e6,0.45
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",1e6,0.35
AT1,AT1_2,> 100,Advisor,1e6,0.35
TL14,TL14_1,<25,Advisor,1e6,0.47
PR1,PR1,25-100,Advisor,1e6,0.39
PB1,PB1,< 25,Financial Advisor,1e6,0.35
TB7,TB7_1,< 25,New Financial Advisor,1e6,0.3
TB7,TB7_2,< 25,Financial Advisor,1e6,0.41
PB6,PB6,25-100,Retail Financial Consultant,1e6,0.44
AT5,AT5_1,25-100,Financial Consultant,1e6,0.36
AL3,AL3,25-100,Wealth Advisor,1e6,0.43
AT2,AT2_2,> 100,Senior Advisor,1e6,0.45
AR3,AR3,> 100,Senior Advisor,1e6,0.43
PB3,PB3_1,25-100,Senior Advisor,1e6,0.43
PB9,PB9_2,25-100,Senior Advisor,1e6,0.45
PR4,PR4,< 25,Financial Consultant II,1e6,0.38
AB2,AB2,25-100,Senior Investment Representative,1e6,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,1e6,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,1e6,0.42
TB5,TB5_3,< 25,Senior Financial Advisor,1e6,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,1e6,0.39
TB7,TB7_4,< 25,Private Financial Advisor,1e6,0.44
PB9,PB9_3,25-100,Independent Advisor,1e6,0.5
PB3,PB3_2,25-100,Independent Advisor,1e6,0.46
TL14,TL14_2,< 25,Independent Advisor,1e6,0.52
W,W_1,> 100,Advisor 0-5 Yrs,1e6,0.43
W,W_2,> 100,Advisor 5-7 Yrs,1e6,0.44
W,W_3,> 100,Advisor 7-9 Yrs,1e6,0.45
W,W_4,> 100,Advisor 9-15 Yrs,1e6,0.45
W,W_5,> 100,Advisor 15-19 Yrs,1e6,0.45
W,W_6,> 100,Advisor 20-25 Yrs,1e6,0.45
W,W_7,> 100,Advisor 25+ Yrs,1e6,0.45
GR1,GR1,> 100,Advisor,11e5,0.44
PT10,PT10,<25,Financial Advisor,11e5,0.39
TL13,TL13_1,<25,Financial Advisor (New),11e5,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),11e5,0.42
PT5,PT5,< 25,Advisor,11e5,0.41
PB9,PB9_1,25-100,Advisor,11e5,0.41
PB7,PB7,25-100,Advisor,11e5,0.42
PT11,PT11,<25,Financial Advisor,11e5,0.42
AR2,AR2,> 100,Advisor,11e5,0.4
TR7,TR7,<25,Investment Representative,11e5,0.34
TR2,TR2,25-100,Financial Advisor,11e5,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,11e5,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,11e5,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,11e5,0.4
TR8,TR8,<25,Financial Advisor,11e5,0.38
AB5,AB5,<25,Financial Advisor,11e5,0.6
PB14,PB14,<25,Financial Consultant,11e5,0.3
TB5,TB5_1,<25,Wealth Advisor,11e5,0.42
AR7,AR7,25-100,Financial Advisor,11e5,0.41
TB6,TB6,<25,Financial Advisor,11e5,0.45
TB5,TB5_2,<25,Financial Advisor,11e5,0.35
TL9,TL9,<25,Registered Representative,11e5,0.45
PB8,PB8,25-100,Investment Client Advisor,11e5,0.41
PT3,PT3,25-100,Advisor,11e5,0.42
TT7,TT7,<25,Financial Advisor,11e5,0.48
GB1,GB1_1,> 100,Branch Advisor,11e5,0.41
GB1,GB1_2,> 100,Hub Advisor,11e5,0.42
GT1,GT1_1,> 100,Traditional Advisor,11e5,0.44
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,11e5,0.42
GL1,GL1,> 100,Advisor,11e5,0.39
TL7,TL7,25-100,Advisor,11e5,0.41
AB6,AB6,25-100,Advisor,11e5,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,11e5,0.35
PT12,PT12,<25,Advisor,11e5,0.38
AT7,AT7_1,25-100,Full Commission Advisor,11e5,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",11e5,0.19
AB3,AB3,25-100,Financial Consultant,11e5,0.44
PT13,PT13,<25,Financial Advisor,11e5,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,11e5,0.39
AT2,AT2_1,> 100,Advisor,11e5,0.42
TL5,TL5,<25,Financial Advisor,11e5,0.45
AT6,AT6,> 100,Advisor,11e5,0.46
PR3,PR3,< 25,New Financial Advisor,11e5,0.45
PR2,PR2,25-100,Advisor,11e5,0.42
AT3,AT3_1,> 100,Branch Advisor,11e5,0.41
AT3,AT3_2,> 100,Centralized Advisor,11e5,0.45
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",11e5,0.35
AT1,AT1_2,> 100,Advisor,11e5,0.36
TL14,TL14_1,<25,Advisor,11e5,0.47
PR1,PR1,25-100,Advisor,11e5,0.39
PB1,PB1,< 25,Financial Advisor,11e5,0.35
TB7,TB7_1,< 25,New Financial Advisor,11e5,0.3
TB7,TB7_2,< 25,Financial Advisor,11e5,0.41
PB6,PB6,25-100,Retail Financial Consultant,11e5,0.44
AT5,AT5_1,25-100,Financial Consultant,11e5,0.36
AL3,AL3,25-100,Wealth Advisor,11e5,0.43
AT2,AT2_2,> 100,Senior Advisor,11e5,0.46
AR3,AR3,> 100,Senior Advisor,11e5,0.43
PB3,PB3_1,25-100,Senior Advisor,11e5,0.43
PB9,PB9_2,25-100,Senior Advisor,11e5,0.45
PR4,PR4,< 25,Financial Consultant II,11e5,0.38
AB2,AB2,25-100,Senior Investment Representative,11e5,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,11e5,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,11e5,0.42
TB5,TB5_3,< 25,Senior Financial Advisor,11e5,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,11e5,0.41
TB7,TB7_4,< 25,Private Financial Advisor,11e5,0.44
PB9,PB9_3,25-100,Independent Advisor,11e5,0.5
PB3,PB3_2,25-100,Independent Advisor,11e5,0.46
TL14,TL14_2,< 25,Independent Advisor,11e5,0.52
W,W_1,> 100,Advisor 0-5 Yrs,11e5,0.43
W,W_2,> 100,Advisor 5-7 Yrs,11e5,0.44
W,W_3,> 100,Advisor 7-9 Yrs,11e5,0.45
W,W_4,> 100,Advisor 9-15 Yrs,11e5,0.45
W,W_5,> 100,Advisor 15-19 Yrs,11e5,0.45
W,W_6,> 100,Advisor 20-25 Yrs,11e5,0.45
W,W_7,> 100,Advisor 25+ Yrs,11e5,0.45
GR1,GR1,> 100,Advisor,125e4,0.44
PT10,PT10,<25,Financial Advisor,125e4,0.39
TL13,TL13_1,<25,Financial Advisor (New),125e4,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),125e4,0.42
PT5,PT5,< 25,Advisor,125e4,0.41
PB9,PB9_1,25-100,Advisor,125e4,0.41
PB7,PB7,25-100,Advisor,125e4,0.42
PT11,PT11,<25,Financial Advisor,125e4,0.42
AR2,AR2,> 100,Advisor,125e4,0.4
TR7,TR7,<25,Investment Representative,125e4,0.34
TR2,TR2,25-100,Financial Advisor,125e4,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,125e4,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,125e4,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,125e4,0.4
TR8,TR8,<25,Financial Advisor,125e4,0.39
AB5,AB5,<25,Financial Advisor,125e4,0.6
PB14,PB14,<25,Financial Consultant,125e4,0.3
TB5,TB5_1,<25,Wealth Advisor,125e4,0.42
AR7,AR7,25-100,Financial Advisor,125e4,0.41
TB6,TB6,<25,Financial Advisor,125e4,0.45
TB5,TB5_2,<25,Financial Advisor,125e4,0.35
TL9,TL9,<25,Registered Representative,125e4,0.45
PB8,PB8,25-100,Investment Client Advisor,125e4,0.41
PT3,PT3,25-100,Advisor,125e4,0.42
TT7,TT7,<25,Financial Advisor,125e4,0.49
GB1,GB1_1,> 100,Branch Advisor,125e4,0.41
GB1,GB1_2,> 100,Hub Advisor,125e4,0.43
GT1,GT1_1,> 100,Traditional Advisor,125e4,0.45
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,125e4,0.44
GL1,GL1,> 100,Advisor,125e4,0.4
TL7,TL7,25-100,Advisor,125e4,0.41
AB6,AB6,25-100,Advisor,125e4,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,125e4,0.35
PT12,PT12,<25,Advisor,125e4,0.38
AT7,AT7_1,25-100,Full Commission Advisor,125e4,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",125e4,0.19
AB3,AB3,25-100,Financial Consultant,125e4,0.44
PT13,PT13,<25,Financial Advisor,125e4,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,125e4,0.39
AT2,AT2_1,> 100,Advisor,125e4,0.42
TL5,TL5,<25,Financial Advisor,125e4,0.45
AT6,AT6,> 100,Advisor,125e4,0.47
PR3,PR3,< 25,New Financial Advisor,125e4,0.45
PR2,PR2,25-100,Advisor,125e4,0.42
AT3,AT3_1,> 100,Branch Advisor,125e4,0.42
AT3,AT3_2,> 100,Centralized Advisor,125e4,0.46
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",125e4,0.35
AT1,AT1_2,> 100,Advisor,125e4,0.37
TL14,TL14_1,<25,Advisor,125e4,0.47
PR1,PR1,25-100,Advisor,125e4,0.39
PB1,PB1,< 25,Financial Advisor,125e4,0.35
TB7,TB7_1,< 25,New Financial Advisor,125e4,0.3
TB7,TB7_2,< 25,Financial Advisor,125e4,0.41
PB6,PB6,25-100,Retail Financial Consultant,125e4,0.44
AT5,AT5_1,25-100,Financial Consultant,125e4,0.36
AL3,AL3,25-100,Wealth Advisor,125e4,0.43
AT2,AT2_2,> 100,Senior Advisor,125e4,0.46
AR3,AR3,> 100,Senior Advisor,125e4,0.43
PB3,PB3_1,25-100,Senior Advisor,125e4,0.43
PB9,PB9_2,25-100,Senior Advisor,125e4,0.45
PR4,PR4,< 25,Financial Consultant II,125e4,0.38
AB2,AB2,25-100,Senior Investment Representative,125e4,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,125e4,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,125e4,0.42
TB5,TB5_3,< 25,Senior Financial Advisor,125e4,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,125e4,0.41
TB7,TB7_4,< 25,Private Financial Advisor,125e4,0.44
PB9,PB9_3,25-100,Independent Advisor,125e4,0.5
PB3,PB3_2,25-100,Independent Advisor,125e4,0.46
TL14,TL14_2,< 25,Independent Advisor,125e4,0.52
W,W_1,> 100,Advisor 0-5 Yrs,125e4,0.46
W,W_2,> 100,Advisor 5-7 Yrs,125e4,0.46
W,W_3,> 100,Advisor 7-9 Yrs,125e4,0.48
W,W_4,> 100,Advisor 9-15 Yrs,125e4,0.48
W,W_5,> 100,Advisor 15-19 Yrs,125e4,0.48
W,W_6,> 100,Advisor 20-25 Yrs,125e4,0.48
W,W_7,> 100,Advisor 25+ Yrs,125e4,0.48
GR1,GR1,> 100,Advisor,1275e3,0.44
PT10,PT10,<25,Financial Advisor,1275e3,0.39
TL13,TL13_1,<25,Financial Advisor (New),1275e3,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),1275e3,0.42
PT5,PT5,< 25,Advisor,1275e3,0.41
PB9,PB9_1,25-100,Advisor,1275e3,0.41
PB7,PB7,25-100,Advisor,1275e3,0.42
PT11,PT11,<25,Financial Advisor,1275e3,0.42
AR2,AR2,> 100,Advisor,1275e3,0.4
TR7,TR7,<25,Investment Representative,1275e3,0.34
TR2,TR2,25-100,Financial Advisor,1275e3,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,1275e3,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,1275e3,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,1275e3,0.4
TR8,TR8,<25,Financial Advisor,1275e3,0.39
AB5,AB5,<25,Financial Advisor,1275e3,0.6
PB14,PB14,<25,Financial Consultant,1275e3,0.3
TB5,TB5_1,<25,Wealth Advisor,1275e3,0.42
AR7,AR7,25-100,Financial Advisor,1275e3,0.41
TB6,TB6,<25,Financial Advisor,1275e3,0.45
TB5,TB5_2,<25,Financial Advisor,1275e3,0.35
TL9,TL9,<25,Registered Representative,1275e3,0.45
PB8,PB8,25-100,Investment Client Advisor,1275e3,0.41
PT3,PT3,25-100,Advisor,1275e3,0.42
TT7,TT7,<25,Financial Advisor,1275e3,0.49
GB1,GB1_1,> 100,Branch Advisor,1275e3,0.41
GB1,GB1_2,> 100,Hub Advisor,1275e3,0.43
GT1,GT1_1,> 100,Traditional Advisor,1275e3,0.45
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,1275e3,0.44
GL1,GL1,> 100,Advisor,1275e3,0.4
TL7,TL7,25-100,Advisor,1275e3,0.41
AB6,AB6,25-100,Advisor,1275e3,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,1275e3,0.35
PT12,PT12,<25,Advisor,1275e3,0.38
AT7,AT7_1,25-100,Full Commission Advisor,1275e3,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",1275e3,0.19
AB3,AB3,25-100,Financial Consultant,1275e3,0.44
PT13,PT13,<25,Financial Advisor,1275e3,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,1275e3,0.39
AT2,AT2_1,> 100,Advisor,1275e3,0.42
TL5,TL5,<25,Financial Advisor,1275e3,0.45
AT6,AT6,> 100,Advisor,1275e3,0.47
PR3,PR3,< 25,New Financial Advisor,1275e3,0.45
PR2,PR2,25-100,Advisor,1275e3,0.42
AT3,AT3_1,> 100,Branch Advisor,1275e3,0.42
AT3,AT3_2,> 100,Centralized Advisor,1275e3,0.46
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",1275e3,0.35
AT1,AT1_2,> 100,Advisor,1275e3,0.37
TL14,TL14_1,<25,Advisor,1275e3,0.47
PR1,PR1,25-100,Advisor,1275e3,0.39
PB1,PB1,< 25,Financial Advisor,1275e3,0.35
TB7,TB7_1,< 25,New Financial Advisor,1275e3,0.3
TB7,TB7_2,< 25,Financial Advisor,1275e3,0.41
PB6,PB6,25-100,Retail Financial Consultant,1275e3,0.44
AT5,AT5_1,25-100,Financial Consultant,1275e3,0.36
AL3,AL3,25-100,Wealth Advisor,1275e3,0.43
AT2,AT2_2,> 100,Senior Advisor,1275e3,0.46
AR3,AR3,> 100,Senior Advisor,1275e3,0.43
PB3,PB3_1,25-100,Senior Advisor,1275e3,0.43
PB9,PB9_2,25-100,Senior Advisor,1275e3,0.45
PR4,PR4,< 25,Financial Consultant II,1275e3,0.38
AB2,AB2,25-100,Senior Investment Representative,1275e3,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,1275e3,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,1275e3,0.42
TB5,TB5_3,< 25,Senior Financial Advisor,1275e3,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,1275e3,0.41
TB7,TB7_4,< 25,Private Financial Advisor,1275e3,0.44
PB9,PB9_3,25-100,Independent Advisor,1275e3,0.5
PB3,PB3_2,25-100,Independent Advisor,1275e3,0.46
TL14,TL14_2,< 25,Independent Advisor,1275e3,0.52
W,W_1,> 100,Advisor 0-5 Yrs,1275e3,0.46
W,W_2,> 100,Advisor 5-7 Yrs,1275e3,0.46
W,W_3,> 100,Advisor 7-9 Yrs,1275e3,0.48
W,W_4,> 100,Advisor 9-15 Yrs,1275e3,0.48
W,W_5,> 100,Advisor 15-19 Yrs,1275e3,0.48
W,W_6,> 100,Advisor 20-25 Yrs,1275e3,0.48
W,W_7,> 100,Advisor 25+ Yrs,1275e3,0.48
GR1,GR1,> 100,Advisor,13e5,0.44
PT10,PT10,<25,Financial Advisor,13e5,0.39
TL13,TL13_1,<25,Financial Advisor (New),13e5,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),13e5,0.42
PT5,PT5,< 25,Advisor,13e5,0.41
PB9,PB9_1,25-100,Advisor,13e5,0.41
PB7,PB7,25-100,Advisor,13e5,0.42
PT11,PT11,<25,Financial Advisor,13e5,0.42
AR2,AR2,> 100,Advisor,13e5,0.4
TR7,TR7,<25,Investment Representative,13e5,0.34
TR2,TR2,25-100,Financial Advisor,13e5,0.25
