id_code,firm,num_advisors,role_cat,Role,level,amount
AR3,AR3,>100,Sr. Advisor,Senior Advisor,725e3,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,725e3,0.41
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,725e3,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,725e3,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,725e3,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,725e3,0.4
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,725e3,0.4
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,725e3,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,725e3,0.38
TB7,TB7_4,<25,Independent,Private Financial Advisor,725e3,0.42
PB9,PB9_3,25-100,Independent,Independent Advisor,725e3,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,725e3,0.4
TL14,TL14_2,<25,Independent,Independent Advisor,725e3,0.48
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,725e3,0.42
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,725e3,0.43
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,725e3,0.44
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,725e3,0.44
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,725e3,0.44
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,725e3,0.44
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,725e3,0.44
GR1,GR1,>100,Advisor,Advisor,75e4,0.41
PT10,PT10,<25,Advisor,Financial Advisor,75e4,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),75e4,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),75e4,0.37
PT5,PT5,<25,Advisor,Advisor,75e4,0.41
PB9,PB9_1,25-100,Advisor,Advisor,75e4,0.41
PB7,PB7,25-100,Advisor,Advisor,75e4,0.42
PT11,PT11,<25,Advisor,Financial Advisor,75e4,0.42
AR2,AR2,>100,Advisor,Advisor,75e4,0.37
TR7,TR7,<25,Advisor,Investment Representative,75e4,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,75e4,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,75e4,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,75e4,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,75e4,0.4
TR8,TR8,<25,Advisor,Financial Advisor,75e4,0.36
AB5,AB5,<25,Advisor,Financial Advisor,75e4,0.5
PB14,PB14,<25,Advisor,Financial Consultant,75e4,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,75e4,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,75e4,0.41
TB6,TB6,<25,Advisor,Financial Advisor,75e4,0.43
TB5,TB5_2,<25,Advisor,Financial Advisor,75e4,0.35
TL9,TL9,<25,Advisor,Registered Representative,75e4,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,75e4,0.38
PT3,PT3,25-100,Advisor,Advisor,75e4,0.37
TT7,TT7,<25,Advisor,Financial Advisor,75e4,0.47
GB1,GB1_1,>100,Advisor,Branch Advisor,75e4,0.39
GB1,GB1_2,>100,Advisor,Hub Advisor,75e4,0.39
GT1,GT1_1,>100,Advisor,Traditional Advisor,75e4,0.42
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,75e4,0.4
GL1,GL1,>100,Advisor,Advisor,75e4,0.37
TL7,TL7,25-100,Advisor,Advisor,75e4,0.4
AB6,AB6,25-100,Advisor,Advisor,75e4,0.35
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,75e4,0.35
PT12,PT12,<25,Advisor,Advisor,75e4,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,75e4,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",75e4,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,75e4,0.39
PT13,PT13,<25,Advisor,Financial Advisor,75e4,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,75e4,0.36
AT2,AT2_1,>100,Advisor,Advisor,75e4,0.4
TL5,TL5,<25,Advisor,Financial Advisor,75e4,0.45
AT6,AT6,>100,Advisor,Advisor,75e4,0.39
PR3,PR3,<25,Advisor,New Financial Advisor,75e4,0.45
PR2,PR2,25-100,Advisor,Advisor,75e4,0.38
AT3,AT3_1,>100,Advisor,Branch Advisor,75e4,0.38
AT3,AT3_2,>100,Advisor,Centralized Advisor,75e4,0.42
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",75e4,0.35
AT1,AT1_2,>100,Advisor,Advisor,75e4,0.32
TL14,TL14_1,<25,Advisor,Advisor,75e4,0.45
PR1,PR1,25-100,Advisor,Advisor,75e4,0.39
PB1,PB1,<25,Advisor,Financial Advisor,75e4,0.34
TB7,TB7_1,<25,Advisor,New Financial Advisor,75e4,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,75e4,0.38
PB6,PB6,25-100,Advisor,Retail Financial Consultant,75e4,0.43
AT5,AT5_1,25-100,Advisor,Financial Consultant,75e4,0.33
AL3,AL3,25-100,Advisor,Wealth Advisor,75e4,0.41
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,75e4,0.42
AR3,AR3,>100,Sr. Advisor,Senior Advisor,75e4,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,75e4,0.41
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,75e4,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,75e4,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,75e4,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,75e4,0.4
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,75e4,0.4
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,75e4,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,75e4,0.38
TB7,TB7_4,<25,Independent,Private Financial Advisor,75e4,0.42
PB9,PB9_3,25-100,Independent,Independent Advisor,75e4,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,75e4,0.43
TL14,TL14_2,<25,Independent,Independent Advisor,75e4,0.5
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,75e4,0.42
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,75e4,0.43
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,75e4,0.44
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,75e4,0.44
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,75e4,0.44
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,75e4,0.44
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,75e4,0.44
GR1,GR1,>100,Advisor,Advisor,775e3,0.41
PT10,PT10,<25,Advisor,Financial Advisor,775e3,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),775e3,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),775e3,0.37
PT5,PT5,<25,Advisor,Advisor,775e3,0.41
PB9,PB9_1,25-100,Advisor,Advisor,775e3,0.41
PB7,PB7,25-100,Advisor,Advisor,775e3,0.42
PT11,PT11,<25,Advisor,Financial Advisor,775e3,0.42
AR2,AR2,>100,Advisor,Advisor,775e3,0.37
TR7,TR7,<25,Advisor,Investment Representative,775e3,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,775e3,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,775e3,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,775e3,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,775e3,0.4
TR8,TR8,<25,Advisor,Financial Advisor,775e3,0.36
AB5,AB5,<25,Advisor,Financial Advisor,775e3,0.5
PB14,PB14,<25,Advisor,Financial Consultant,775e3,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,775e3,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,775e3,0.41
TB6,TB6,<25,Advisor,Financial Advisor,775e3,0.43
TB5,TB5_2,<25,Advisor,Financial Advisor,775e3,0.35
TL9,TL9,<25,Advisor,Registered Representative,775e3,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,775e3,0.38
PT3,PT3,25-100,Advisor,Advisor,775e3,0.37
TT7,TT7,<25,Advisor,Financial Advisor,775e3,0.47
GB1,GB1_1,>100,Advisor,Branch Advisor,775e3,0.39
GB1,GB1_2,>100,Advisor,Hub Advisor,775e3,0.39
GT1,GT1_1,>100,Advisor,Traditional Advisor,775e3,0.42
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,775e3,0.4
GL1,GL1,>100,Advisor,Advisor,775e3,0.37
TL7,TL7,25-100,Advisor,Advisor,775e3,0.4
AB6,AB6,25-100,Advisor,Advisor,775e3,0.35
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,775e3,0.35
PT12,PT12,<25,Advisor,Advisor,775e3,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,775e3,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",775e3,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,775e3,0.39
PT13,PT13,<25,Advisor,Financial Advisor,775e3,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,775e3,0.36
AT2,AT2_1,>100,Advisor,Advisor,775e3,0.4
TL5,TL5,<25,Advisor,Financial Advisor,775e3,0.45
AT6,AT6,>100,Advisor,Advisor,775e3,0.39
PR3,PR3,<25,Advisor,New Financial Advisor,775e3,0.45
PR2,PR2,25-100,Advisor,Advisor,775e3,0.38
AT3,AT3_1,>100,Advisor,Branch Advisor,775e3,0.38
AT3,AT3_2,>100,Advisor,Centralized Advisor,775e3,0.42
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",775e3,0.35
AT1,AT1_2,>100,Advisor,Advisor,775e3,0.32
TL14,TL14_1,<25,Advisor,Advisor,775e3,0.45
PR1,PR1,25-100,Advisor,Advisor,775e3,0.39
PB1,PB1,<25,Advisor,Financial Advisor,775e3,0.34
TB7,TB7_1,<25,Advisor,New Financial Advisor,775e3,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,775e3,0.38
PB6,PB6,25-100,Advisor,Retail Financial Consultant,775e3,0.43
AT5,AT5_1,25-100,Advisor,Financial Consultant,775e3,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,775e3,0.41
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,775e3,0.42
AR3,AR3,>100,Sr. Advisor,Senior Advisor,775e3,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,775e3,0.41
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,775e3,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,775e3,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,775e3,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,775e3,0.4
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,775e3,0.4
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,775e3,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,775e3,0.38
TB7,TB7_4,<25,Independent,Private Financial Advisor,775e3,0.42
PB9,PB9_3,25-100,Independent,Independent Advisor,775e3,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,775e3,0.43
TL14,TL14_2,<25,Independent,Independent Advisor,775e3,0.5
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,775e3,0.42
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,775e3,0.43
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,775e3,0.44
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,775e3,0.44
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,775e3,0.44
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,775e3,0.44
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,775e3,0.44
GR1,GR1,>100,Advisor,Advisor,8e5,0.41
PT10,PT10,<25,Advisor,Financial Advisor,8e5,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),8e5,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),8e5,0.37
PT5,PT5,<25,Advisor,Advisor,8e5,0.41
PB9,PB9_1,25-100,Advisor,Advisor,8e5,0.41
PB7,PB7,25-100,Advisor,Advisor,8e5,0.42
PT11,PT11,<25,Advisor,Financial Advisor,8e5,0.42
AR2,AR2,>100,Advisor,Advisor,8e5,0.37
TR7,TR7,<25,Advisor,Investment Representative,8e5,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,8e5,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,8e5,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,8e5,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,8e5,0.4
TR8,TR8,<25,Advisor,Financial Advisor,8e5,0.36
AB5,AB5,<25,Advisor,Financial Advisor,8e5,0.5
PB14,PB14,<25,Advisor,Financial Consultant,8e5,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,8e5,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,8e5,0.41
TB6,TB6,<25,Advisor,Financial Advisor,8e5,0.44
TB5,TB5_2,<25,Advisor,Financial Advisor,8e5,0.35
TL9,TL9,<25,Advisor,Registered Representative,8e5,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,8e5,0.38
PT3,PT3,25-100,Advisor,Advisor,8e5,0.37
TT7,TT7,<25,Advisor,Financial Advisor,8e5,0.47
GB1,GB1_1,>100,Advisor,Branch Advisor,8e5,0.39
GB1,GB1_2,>100,Advisor,Hub Advisor,8e5,0.39
GT1,GT1_1,>100,Advisor,Traditional Advisor,8e5,0.42
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,8e5,0.4
GL1,GL1,>100,Advisor,Advisor,8e5,0.37
TL7,TL7,25-100,Advisor,Advisor,8e5,0.4
AB6,AB6,25-100,Advisor,Advisor,8e5,0.35
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,8e5,0.35
PT12,PT12,<25,Advisor,Advisor,8e5,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,8e5,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",8e5,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,8e5,0.41
PT13,PT13,<25,Advisor,Financial Advisor,8e5,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,8e5,0.37
AT2,AT2_1,>100,Advisor,Advisor,8e5,0.41
TL5,TL5,<25,Advisor,Financial Advisor,8e5,0.45
AT6,AT6,>100,Advisor,Advisor,8e5,0.41
PR3,PR3,<25,Advisor,New Financial Advisor,8e5,0.45
PR2,PR2,25-100,Advisor,Advisor,8e5,0.39
AT3,AT3_1,>100,Advisor,Branch Advisor,8e5,0.39
AT3,AT3_2,>100,Advisor,Centralized Advisor,8e5,0.43
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",8e5,0.35
AT1,AT1_2,>100,Advisor,Advisor,8e5,0.33
TL14,TL14_1,<25,Advisor,Advisor,8e5,0.45
PR1,PR1,25-100,Advisor,Advisor,8e5,0.39
PB1,PB1,<25,Advisor,Financial Advisor,8e5,0.34
TB7,TB7_1,<25,Advisor,New Financial Advisor,8e5,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,8e5,0.4
PB6,PB6,25-100,Advisor,Retail Financial Consultant,8e5,0.43
AT5,AT5_1,25-100,Advisor,Financial Consultant,8e5,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,8e5,0.41
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,8e5,0.43
AR3,AR3,>100,Sr. Advisor,Senior Advisor,8e5,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,8e5,0.42
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,8e5,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,8e5,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,8e5,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,8e5,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,8e5,0.41
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,8e5,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,8e5,0.39
TB7,TB7_4,<25,Independent,Private Financial Advisor,8e5,0.42
PB9,PB9_3,25-100,Independent,Independent Advisor,8e5,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,8e5,0.43
TL14,TL14_2,<25,Independent,Independent Advisor,8e5,0.5
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,8e5,0.42
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,8e5,0.43
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,8e5,0.44
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,8e5,0.44
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,8e5,0.44
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,8e5,0.44
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,8e5,0.44
GR1,GR1,>100,Advisor,Advisor,85e4,0.42
PT10,PT10,<25,Advisor,Financial Advisor,85e4,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),85e4,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),85e4,0.37
PT5,PT5,<25,Advisor,Advisor,85e4,0.41
PB9,PB9_1,25-100,Advisor,Advisor,85e4,0.41
PB7,PB7,25-100,Advisor,Advisor,85e4,0.42
PT11,PT11,<25,Advisor,Financial Advisor,85e4,0.42
AR2,AR2,>100,Advisor,Advisor,85e4,0.38
TR7,TR7,<25,Advisor,Investment Representative,85e4,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,85e4,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,85e4,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,85e4,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,85e4,0.4
TR8,TR8,<25,Advisor,Financial Advisor,85e4,0.37
AB5,AB5,<25,Advisor,Financial Advisor,85e4,0.5
PB14,PB14,<25,Advisor,Financial Consultant,85e4,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,85e4,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,85e4,0.41
TB6,TB6,<25,Advisor,Financial Advisor,85e4,0.44
TB5,TB5_2,<25,Advisor,Financial Advisor,85e4,0.35
TL9,TL9,<25,Advisor,Registered Representative,85e4,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,85e4,0.38
PT3,PT3,25-100,Advisor,Advisor,85e4,0.37
TT7,TT7,<25,Advisor,Financial Advisor,85e4,0.47
GB1,GB1_1,>100,Advisor,Branch Advisor,85e4,0.39
GB1,GB1_2,>100,Advisor,Hub Advisor,85e4,0.39
GT1,GT1_1,>100,Advisor,Traditional Advisor,85e4,0.42
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,85e4,0.4
GL1,GL1,>100,Advisor,Advisor,85e4,0.38
TL7,TL7,25-100,Advisor,Advisor,85e4,0.4
AB6,AB6,25-100,Advisor,Advisor,85e4,0.35
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,85e4,0.35
PT12,PT12,<25,Advisor,Advisor,85e4,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,85e4,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",85e4,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,85e4,0.41
PT13,PT13,<25,Advisor,Financial Advisor,85e4,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,85e4,0.37
AT2,AT2_1,>100,Advisor,Advisor,85e4,0.41
TL5,TL5,<25,Advisor,Financial Advisor,85e4,0.45
AT6,AT6,>100,Advisor,Advisor,85e4,0.41
PR3,PR3,<25,Advisor,New Financial Advisor,85e4,0.45
PR2,PR2,25-100,Advisor,Advisor,85e4,0.39
AT3,AT3_1,>100,Advisor,Branch Advisor,85e4,0.39
AT3,AT3_2,>100,Advisor,Centralized Advisor,85e4,0.43
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",85e4,0.35
AT1,AT1_2,>100,Advisor,Advisor,85e4,0.33
TL14,TL14_1,<25,Advisor,Advisor,85e4,0.45
PR1,PR1,25-100,Advisor,Advisor,85e4,0.39
PB1,PB1,<25,Advisor,Financial Advisor,85e4,0.34
TB7,TB7_1,<25,Advisor,New Financial Advisor,85e4,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,85e4,0.4
PB6,PB6,25-100,Advisor,Retail Financial Consultant,85e4,0.43
AT5,AT5_1,25-100,Advisor,Financial Consultant,85e4,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,85e4,0.41
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,85e4,0.43
AR3,AR3,>100,Sr. Advisor,Senior Advisor,85e4,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,85e4,0.42
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,85e4,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,85e4,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,85e4,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,85e4,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,85e4,0.41
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,85e4,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,85e4,0.39
TB7,TB7_4,<25,Independent,Private Financial Advisor,85e4,0.42
PB9,PB9_3,25-100,Independent,Independent Advisor,85e4,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,85e4,0.43
TL14,TL14_2,<25,Independent,Independent Advisor,85e4,0.5
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,85e4,0.42
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,85e4,0.43
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,85e4,0.44
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,85e4,0.44
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,85e4,0.44
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,85e4,0.44
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,85e4,0.44
GR1,GR1,>100,Advisor,Advisor,875e3,0.42
PT10,PT10,<25,Advisor,Financial Advisor,875e3,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),875e3,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),875e3,0.37
PT5,PT5,<25,Advisor,Advisor,875e3,0.41
PB9,PB9_1,25-100,Advisor,Advisor,875e3,0.41
PB7,PB7,25-100,Advisor,Advisor,875e3,0.42
PT11,PT11,<25,Advisor,Financial Advisor,875e3,0.42
AR2,AR2,>100,Advisor,Advisor,875e3,0.38
TR7,TR7,<25,Advisor,Investment Representative,875e3,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,875e3,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,875e3,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,875e3,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,875e3,0.4
TR8,TR8,<25,Advisor,Financial Advisor,875e3,0.37
AB5,AB5,<25,Advisor,Financial Advisor,875e3,0.5
PB14,PB14,<25,Advisor,Financial Consultant,875e3,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,875e3,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,875e3,0.41
TB6,TB6,<25,Advisor,Financial Advisor,875e3,0.44
TB5,TB5_2,<25,Advisor,Financial Advisor,875e3,0.35
TL9,TL9,<25,Advisor,Registered Representative,875e3,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,875e3,0.38
PT3,PT3,25-100,Advisor,Advisor,875e3,0.37
TT7,TT7,<25,Advisor,Financial Advisor,875e3,0.47
GB1,GB1_1,>100,Advisor,Branch Advisor,875e3,0.39
GB1,GB1_2,>100,Advisor,Hub Advisor,875e3,0.39
GT1,GT1_1,>100,Advisor,Traditional Advisor,875e3,0.43
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,875e3,0.41
GL1,GL1,>100,Advisor,Advisor,875e3,0.38
TL7,TL7,25-100,Advisor,Advisor,875e3,0.4
AB6,AB6,25-100,Advisor,Advisor,875e3,0.35
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,875e3,0.35
PT12,PT12,<25,Advisor,Advisor,875e3,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,875e3,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",875e3,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,875e3,0.41
PT13,PT13,<25,Advisor,Financial Advisor,875e3,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,875e3,0.37
AT2,AT2_1,>100,Advisor,Advisor,875e3,0.41
TL5,TL5,<25,Advisor,Financial Advisor,875e3,0.45
AT6,AT6,>100,Advisor,Advisor,875e3,0.41
PR3,PR3,<25,Advisor,New Financial Advisor,875e3,0.45
PR2,PR2,25-100,Advisor,Advisor,875e3,0.4
AT3,AT3_1,>100,Advisor,Branch Advisor,875e3,0.39
AT3,AT3_2,>100,Advisor,Centralized Advisor,875e3,0.43
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",875e3,0.35
AT1,AT1_2,>100,Advisor,Advisor,875e3,0.33
TL14,TL14_1,<25,Advisor,Advisor,875e3,0.45
PR1,PR1,25-100,Advisor,Advisor,875e3,0.39
PB1,PB1,<25,Advisor,Financial Advisor,875e3,0.34
TB7,TB7_1,<25,Advisor,New Financial Advisor,875e3,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,875e3,0.4
PB6,PB6,25-100,Advisor,Retail Financial Consultant,875e3,0.43
AT5,AT5_1,25-100,Advisor,Financial Consultant,875e3,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,875e3,0.41
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,875e3,0.43
AR3,AR3,>100,Sr. Advisor,Senior Advisor,875e3,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,875e3,0.42
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,875e3,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,875e3,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,875e3,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,875e3,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,875e3,0.41
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,875e3,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,875e3,0.39
TB7,TB7_4,<25,Independent,Private Financial Advisor,875e3,0.42
PB9,PB9_3,25-100,Independent,Independent Advisor,875e3,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,875e3,0.43
TL14,TL14_2,<25,Independent,Independent Advisor,875e3,0.5
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,875e3,0.42
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,875e3,0.43
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,875e3,0.44
